,acousticness,album_names,artist_name,audio_mode,audio_valence,danceability,energy,instrumentalness,key,liveness,loudness,song_duration_ms,song_name,song_popularity,speechiness,tempo,time_signature,yt_max_views
5023,0.224,What Have You Done,KWAYE,0.0,0.7020000000000001,0.716,0.617,0.0,9.0,0.109,-8.126,212320.0,What Have You Done,51.0,0.0938,112.006,4.0,12000000.0
5024,0.3720000000000001,Before You Get a Boyfriend.,Phony Ppl,0.0,0.7140000000000001,0.537,0.7559999999999999,8.87e-05,4.0,0.0917,-6.524,253028.0,Before You Get a Boyfriend.,57.0,0.321,81.449,4.0,826000.0
5025,0.431,Dedication (feat. Kendrick Lamar),Nipsey Hussle,0.0,0.168,0.512,0.7340000000000001,0.0,8.0,0.226,-5.448,245813.0,Dedication (feat. Kendrick Lamar),0.0,0.438,93.995,4.0,67000000.0
5026,0.00941,Switch,PLAZA,1.0,0.764,0.778,0.667,1.2e-05,6.0,0.0581,-6.056,189540.0,Switch,9.0,0.13,76.983,4.0,7500000.0
5027,0.133,Lush Life,Zara Larsson,0.0,0.799,0.6940000000000001,0.7120000000000001,0.0,7.0,0.211,-3.923,201122.0,Lush Life,28.0,0.046,98.022,4.0,716000000.0
5028,0.0797,Purpose (Deluxe),Justin Bieber,0.0,0.41,0.654,0.76,0.0,0.0,0.299,-3.669,200786.0,Sorry,59.0,0.045,99.945,4.0,3400000000.0
5029,0.13,Illuminate,Shawn Mendes,0.0,0.792,0.748,0.8190000000000001,0.0,10.0,0.111,-4.032,187973.0,Treat You Better,43.0,0.198,110.645,3.0,2000000000.0
5030,0.287,7 Years,Lukas Graham,1.0,0.34,0.765,0.473,0.0,10.0,0.391,-5.829,237300.0,7 Years,22.0,0.0514,119.992,4.0,1100000000.0
5031,0.453,Fast Car,Jonas Blue,1.0,0.581,0.459,0.5870000000000001,0.0,9.0,0.307,-6.983,212424.0,Fast Car,41.0,0.0785,113.901,4.0,24000000.0
5032,0.129,Now That's What I Call Music! 94,DNCE,0.0,0.8959999999999999,0.767,0.695,0.0,4.0,0.0407,-7.153,218946.0,Cake By the Ocean,10.0,0.0548,118.99,4.0,414000000.0
5033,0.0623,Sexual,NEIKED,1.0,0.809,0.8029999999999999,0.569,0.0,2.0,0.083,-7.392,188888.0,Sexual,37.0,0.0739,107.986,4.0,30000000.0
5034,0.0352,History,One Direction,1.0,0.802,0.655,0.6990000000000001,0.0,11.0,0.064,-4.421,187426.0,History,59.0,0.0493,86.704,4.0,404000000.0
5035,0.00539,Cool for the Summer,Demi Lovato,0.0,0.257,0.585,0.606,0.000118,5.0,0.096,-5.575,214746.0,Cool for the Summer,42.0,0.037000000000000005,114.088,4.0,371000000.0
5036,0.0133,Jealous (Remixes),Nick Jonas,0.0,0.493,0.687,0.722,0.0,11.0,0.489,-3.567,221840.0,Jealous - Remix,40.0,0.07200000000000001,92.995,4.0,9300000.0
5037,0.0585,King,Years & Years,0.0,0.439,0.563,0.8640000000000001,0.0,4.0,0.419,-4.066,213423.0,King,27.0,0.0386,119.964,4.0,244000000.0
5038,0.258,On My Mind,Ellie Goulding,1.0,0.743,0.7020000000000001,0.705,5.93e-06,0.0,0.0879,-6.666,213445.0,On My Mind,20.0,0.0543,154.911,4.0,266000000.0
5039,0.6759999999999999,Beautiful Crazy,Luke Combs,1.0,0.382,0.552,0.402,0.0,11.0,0.0928,-7.431,193200.0,Beautiful Crazy,58.0,0.0262,103.313,4.0,270000000.0
5040,0.397,The Way I Talk,Morgan Wallen,1.0,0.7,0.612,0.6709999999999999,1.19e-06,6.0,0.0984,-4.448,234293.0,Whiskey Glasses,19.0,0.0276,149.986,4.0,113000000.0
5041,0.0227,Take It From Me,Jordan Davis,1.0,0.667,0.598,0.893,0.0,10.0,0.35200000000000004,-3.136,174254.0,Take It From Me,57.0,0.0497,100.031,4.0,24000000.0
5042,0.596,Florida Georgia Line,Florida Georgia Line,1.0,0.5529999999999999,0.652,0.7120000000000001,0.0,4.0,0.0814,-4.588,202920.0,Talk You Out Of It,57.0,0.0388,120.063,4.0,28000000.0
5043,0.601,I Don't Know About You,Chris Lane,1.0,0.73,0.594,0.8079999999999999,0.0,1.0,0.119,-5.749,207933.0,I Don't Know About You,35.0,0.0615,144.028,4.0,82000000.0
5044,0.24,Neon Church,Tim McGraw,1.0,0.28,0.563,0.745,4.96e-05,2.0,0.11,-4.753,225694.0,Thought About You,55.0,0.0288,121.015,4.0,6000000.0
5045,0.223,"Don't Forget About Me, Demos",Dominic Fike,0.0,0.877,0.815,0.518,0.0,7.0,0.104,-6.5939999999999985,177666.0,3 Nights,40.0,0.0897,151.891,4.0,34000000.0
5046,0.0563,The Distance (feat. Ty Dolla $ign),Mariah Carey,1.0,0.602,0.7020000000000001,0.725,0.0,9.0,0.8909999999999999,-5.129,206807.0,The Distance (feat. Ty Dolla $ign),56.0,0.0677,131.923,4.0,1000000.0
5047,0.00151,Future & Juice WRLD Present... WRLD ON DRUGS,Future,1.0,0.287,0.753,0.616,7.1e-06,2.0,0.29100000000000004,-7.34,196333.0,Transformer (feat. Nicki Minaj),0.0,0.165,156.83,4.0,184000000.0
5048,0.2,MINT,Abir,0.0,0.462,0.53,0.519,0.0,4.0,0.112,-5.9979999999999976,186055.0,Tango,14.0,0.224,144.993,4.0,1400000.0
5049,0.0998,Suncity,Khalid,0.0,0.341,0.6940000000000001,0.63,0.0006349999999999999,7.0,0.12,-6.84,189493.0,Suncity (feat. Empress Of),41.0,0.162,90.045,4.0,40000000.0
5050,0.052000000000000005,Coupe (feat. Rich The Kid),Kris Wu,1.0,0.851,0.843,0.643,0.0,11.0,0.0973,-8.42,194632.0,Coupe (feat. Rich The Kid),0.0,0.217,150.033,4.0,2900000.0
5051,0.711,mō'zā-ik.,Phony Ppl,0.0,0.599,0.595,0.718,0.0,11.0,0.157,-4.589,334263.0,the Colours.,6.0,0.396,84.615,4.0,1700000.0
5052,0.0656,Have Mercy (feat. Maleek Berry & Shenie Fogo),iSHi,1.0,0.667,0.741,0.731,0.0,1.0,0.0957,-5.759,206400.0,Have Mercy (feat. Maleek Berry & Shenie Fogo),51.0,0.0921,100.029,4.0,402000.0
5053,0.138,Just A Little Crush,Malia Civetz,0.0,0.4270000000000001,0.62,0.73,1.55e-05,1.0,0.111,-9.659,200500.0,Just A Little Crush,2.0,0.0702,120.035,4.0,24000000.0
5054,0.162,DrIP DrIp Drip,Tory Lanez,1.0,0.7140000000000001,0.71,0.8140000000000001,0.0,10.0,0.16,-4.575,230439.0,DrIP DrIp Drip (feat. Meek Mill),34.0,0.0561,155.02,4.0,12000000.0
5055,0.345,Last Day Of Summer,Summer Walker,0.0,0.152,0.593,0.294,2.03e-05,1.0,0.287,-10.072,188906.0,Karma,10.0,0.0499,113.847,4.0,6500000.0
5056,0.00757,Black Mags pt. II,The Cool Kids,1.0,0.264,0.8029999999999999,0.263,0.00044,1.0,0.069,-19.313,195750.0,Black Mags pt. II,7.0,0.523,80.028,4.0,4700000.0
5057,0.0982,Suncity,Khalid,1.0,0.4970000000000001,0.5539999999999999,0.61,0.0812,0.0,0.561,-7.229,235920.0,Motion,25.0,0.0804,80.94800000000002,4.0,595000000.0
5058,0.37,Awesome (feat. Matt Ox),Valee,1.0,0.602,0.8240000000000001,0.47,0.0,1.0,0.115,-8.767000000000001,178746.0,Awesome (feat. Matt Ox),2.0,0.425,69.968,4.0,1400000.0
5059,0.534,Being Human In Public,Jessie Reyez,1.0,0.413,0.633,0.385,0.0,2.0,0.275,-6.68,193906.0,Saint Nobody,28.0,0.41,128.855,4.0,2900000.0
5060,0.266,Future & Juice WRLD Present... WRLD ON DRUGS,Future,0.0,0.493,0.81,0.458,0.0,4.0,0.174,-7.495,271066.0,Jet Lag (feat. Young Scooter),0.0,0.105,125.049,4.0,7400000.0
5061,0.112,Act a Fool (feat. Bok Nero),Riot Ten,1.0,0.226,0.654,0.912,0.0,11.0,0.14800000000000002,-3.175,176341.0,Act a Fool (feat. Bok Nero),47.0,0.345,75.069,4.0,29000.0
5062,0.000209,Apex,Excision,1.0,0.033,0.312,0.892,0.809,4.0,0.101,-2.529,282834.0,Rumble,51.0,0.0666,112.639,3.0,1800000.0
5063,0.0251,Wake Up (RIOT VIP),RIOT,1.0,0.0801,0.341,0.995,7.01e-05,7.0,0.713,0.052000000000000005,292915.0,Wake Up (RIOT VIP),52.0,0.626,160.311,4.0,1400000.0
5064,0.0359,Started,Rickyxsan,1.0,0.237,0.443,0.96,0.0332,0.0,0.222,-2.4130000000000003,220800.0,Started,55.0,0.225,150.22899999999996,3.0,52000.0
5065,0.00504,In This,Nitti Gritti,0.0,0.481,0.488,0.8420000000000001,0.0886,10.0,0.0836,-2.067,238428.0,In This,45.0,0.309,73.566,4.0,566000.0
5066,0.00635,Party & Destroy,Party Favor,1.0,0.452,0.63,0.902,0.0124,2.0,0.633,-3.205,255750.0,Scrape (feat. Gucci Mane),57.0,0.0664,159.98,4.0,364000.0
5067,0.00549,Reflective (Part 3),Bassnectar,1.0,0.35,0.7390000000000001,0.909,4.7e-05,1.0,0.0782,-2.942,289285.0,Whiplash (feat. Reeps One),52.0,0.355,150.158,4.0,170000.0
5068,0.0089,FRL,Crizzly,0.0,0.782,0.502,0.944,0.0,6.0,0.173,-3.984,256500.0,FRL,3.0,0.115,159.764,4.0,60000.0
5069,0.0049,Hero (feat. David Shane),QUIX,1.0,0.113,0.7659999999999999,0.8390000000000001,0.0108,1.0,0.114,-5.122999999999998,232274.0,Hero (feat. David Shane),50.0,0.041,124.992,4.0,100000.0
5070,0.00495,Back,Rickyxsan,0.0,0.62,0.633,0.8690000000000001,0.12,5.0,0.29,-5.847,198400.0,Back,55.0,0.345,74.943,4.0,49000.0
5071,0.00095,Boss (Ft. Cody Ray),AFK,1.0,0.0789,0.669,0.975,0.334,1.0,0.1,-1.328,243200.0,Boss (Ft. Cody Ray),49.0,0.0672,75.018,4.0,378000.0
5072,0.0318,Jaded Future EP,Birdy Nam Nam,1.0,0.613,0.768,0.878,0.0,2.0,0.175,-6.737,217799.0,"Goin' In - Skrillex ""Goin' Down"" Remix",53.0,0.129,140.025,4.0,16000000.0
5073,0.0287,Grave,NGHTMRE,0.0,0.0759,0.468,0.962,0.14,2.0,0.361,-3.318,276000.0,Grave,51.0,0.425,170.085,4.0,173000.0
5074,0.0596,Ninja,RayRay,1.0,0.685,0.6579999999999999,0.974,2.99e-05,6.0,0.0852,-2.682,173868.0,Ninja,46.0,0.0541,150.09799999999996,4.0,37000000.0
5075,0.0044,Reflective (Part 3) Preview,Bassnectar,1.0,0.277,0.596,0.871,0.0581,11.0,0.168,-2.616,278571.0,Heavyweight Sound (feat. RD),47.0,0.0486,150.018,4.0,353000.0
5076,0.116,Shake It,Cesqeaux,1.0,0.664,0.732,0.992,0.00588,8.0,0.0567,-3.216,182502.0,Shake It,56.0,0.1,149.94299999999996,4.0,77000.0
5077,0.16,Kill Em,Zeds Dead,0.0,0.532,0.527,0.951,0.0,9.0,0.16699999999999998,-2.146,184000.0,KIll Em,57.0,0.439,149.825,4.0,89000.0
5078,0.0153,Gimme Sumthin (feat. Bunji Garlin),BLAKGOLD,0.0,0.67,0.6970000000000001,0.88,0.0128,5.0,0.11,-6.4979999999999976,171901.0,Gimme Sumthin (feat. Bunji Garlin),52.0,0.304,81.471,4.0,92000.0
5079,0.00446,Bottles Up,Big Ali,1.0,0.249,0.731,0.95,3.64e-05,2.0,0.362,-2.705,179467.0,Bottles Up,55.0,0.0516,135.08100000000002,4.0,10000000.0
5080,0.0061,Dem Hands Doe,Riot Ten,1.0,0.445,0.546,0.993,0.253,1.0,0.232,-2.068,230400.0,Dem Hands Doe,52.0,0.396,150.0,4.0,61000.0
5081,0.00441,Pop Dat,4B,1.0,0.573,0.63,0.851,0.0218,1.0,0.0939,-4.61,224052.0,Pop Dat,59.0,0.319,150.054,4.0,5000000.0
5082,0.0356,Kanye (Remixes Part 1),The Chainsmokers,0.0,0.4,0.489,0.865,7.11e-05,7.0,0.499,-3.694,214106.0,Kanye - Ookay Remix,55.0,0.0786,144.941,4.0,167000.0
5083,0.019,Level 1,Cheat Codes,1.0,0.695,0.8029999999999999,0.914,1.72e-06,0.0,0.463,-3.297,217846.0,Boing Boing (feat. The Seige),58.0,0.199,130.067,4.0,529000.0
5084,0.00212,Faded,Gent,0.0,0.405,0.607,0.971,0.626,11.0,0.124,-4.829,185753.0,Turn Up,2.0,0.0406,145.99200000000005,4.0,1500000.0
5085,0.0341,Knockin',KUURO,1.0,0.917,0.5539999999999999,0.909,0.00235,9.0,0.189,-3.0410000000000004,210000.0,Knockin',52.0,0.244,79.616,4.0,911000.0
5086,0.00559,Disciple X Jericho,PhaseOne,1.0,0.466,0.636,0.904,0.0,2.0,0.155,-2.411,217600.0,Double Up ft. Young Buck,54.0,0.335,150.023,4.0,74000.0
5087,0.00287,Wukipedia Vol. 1,Wuki,1.0,0.882,0.7090000000000001,0.96,0.524,11.0,0.272,-3.891,156004.0,Chop It (Blvk Sheep Remix),52.0,0.195,160.065,4.0,8600.0
5088,0.0174,BOOM (Snavs Remix),Tiësto,1.0,0.506,0.379,0.946,0.243,2.0,0.181,-4.71,164800.0,BOOM - Snavs Remix,58.0,0.113,149.929,4.0,97000000.0
5089,0.0367,When I Drop This,Fabian Mazur,0.0,0.565,0.642,0.939,0.000184,7.0,0.253,-4.618,180000.0,When I Drop This,56.0,0.443,159.893,4.0,9800.0
5090,0.0746,Burial - The Remixes,Yogi,0.0,0.402,0.738,0.988,1.31e-05,9.0,0.46,-1.319,208000.0,Burial - Skrillex & Trollphace Remix,51.0,0.327,150.015,4.0,58000000.0
5091,0.0154,Runaway,RVDY,0.0,0.385,0.563,0.939,0.022,6.0,0.115,-4.864,211240.0,Runaway,56.0,0.0531,149.914,4.0,8700.0
5092,0.006640000000000001,THE DROP,Gammer,1.0,0.0316,0.565,0.988,0.0508,9.0,0.0935,-1.4480000000000002,232158.0,THE DROP,56.0,0.145,150.05,4.0,1900000.0
5093,0.281,Battered Bruised & Bloody,Carnage,0.0,0.273,0.836,0.491,0.0,2.0,0.415,-8.189,178186.0,Block You (feat. Deko),53.0,0.381,131.99200000000002,4.0,9700000.0
5094,0.00417,Blast Off,Red Hood Squad,1.0,0.501,0.565,0.99,1.07e-06,7.0,0.0758,-3.096,180079.0,Blast Off,51.0,0.301,149.872,4.0,55000.0
5095,0.00184,Back Again,Flosstradamus,0.0,0.16699999999999998,0.5770000000000001,0.97,0.0257,10.0,0.235,-3.207,238524.0,Back Again,56.0,0.053,145.001,4.0,1600000.0
5096,0.0242,Playboy,Dodge & Fuski,1.0,0.411,0.789,0.861,0.139,0.0,0.329,-5.351,213600.0,Playboy,55.0,0.114,99.971,4.0,645000.0
5097,0.000947,Talkin' Bout,Dyro,1.0,0.13699999999999998,0.601,0.973,0.00196,8.0,0.906,-2.709,123233.0,Talkin' Bout,52.0,0.389,150.07,4.0,939000.0
5098,0.0208,The Fate of the Furious: The Album,Bassnectar,0.0,0.514,0.5760000000000001,0.88,8.99e-05,8.0,0.334,-2.01,188906.0,Speakerbox (feat. Ohana Bam & Lafa Taylor) - F8 Remix,32.0,0.126,87.969,4.0,14000000.0
5099,0.0132,Fucking Shit Up,Destructo,1.0,0.194,0.626,0.7040000000000001,9.17e-06,1.0,0.0719,-5.718,168986.0,Fucking Shit Up,54.0,0.313,140.005,4.0,8900.0
5100,0.173,First Day Out,Tee Grizzley,1.0,0.374,0.5870000000000001,0.7120000000000001,0.0,1.0,0.126,-6.312,254693.0,First Day Out,55.0,0.414,97.991,4.0,174000000.0
5101,0.0008470000000000001,Blow The Roof,Flux Pavilion,0.0,0.124,0.6609999999999999,0.855,0.0186,0.0,0.206,-6.263,256147.0,I Still Can't Stop,55.0,0.0419,140.02,4.0,113000000.0
5102,0.0138,Leave It,UZ,1.0,0.275,0.7929999999999999,0.7609999999999999,0.00368,0.0,0.107,-4.959,244965.0,Leave It,53.0,0.0445,145.00799999999995,4.0,8400.0
5103,0.258,SAD!,XXXTENTACION,1.0,0.473,0.74,0.613,0.00372,8.0,0.123,-4.88,166568.0,SAD!,25.0,0.145,75.023,4.0,1000000000.0
5104,0.162,DrIP DrIp Drip,Tory Lanez,1.0,0.7140000000000001,0.71,0.8140000000000001,0.0,10.0,0.16,-4.575,230439.0,DrIP DrIp Drip (feat. Meek Mill),34.0,0.0561,155.02,4.0,12000000.0
5105,0.0445,Zero Degrees,Matt Ox,1.0,0.468,0.629,0.657,0.0,1.0,0.463,-5.853,119955.0,Zero Degrees,48.0,0.217,79.953,4.0,1000000.0
5106,0.0341,Runnin',OvaEast Meech,1.0,0.208,0.868,0.512,4.22e-05,2.0,0.457,-7.29,141683.0,Runnin',28.0,0.332,143.16899999999995,4.0,343000000.0
5107,0.00419,Praise,SWIDT,1.0,0.276,0.941,0.634,0.00103,1.0,0.139,-8.221,165179.0,Praise,19.0,0.215,113.323,4.0,8700000.0
5108,0.0323,Leave Me,Rich The Kid,1.0,0.392,0.8690000000000001,0.56,0.0,10.0,0.219,-7.59,182486.0,Leave Me,51.0,0.13699999999999998,147.9,4.0,49000000.0
5109,0.0348,Light Up (feat. Rich The Kid),Xander850,1.0,0.311,0.726,0.6809999999999999,4.870000000000001e-05,0.0,0.08800000000000001,-5.7429999999999986,196880.0,Light Up (feat. Rich The Kid),37.0,0.0766,144.034,4.0,16000.0
5110,0.0847,FALL BACK,Duckwrth,0.0,0.359,0.828,0.706,0.0,10.0,0.142,-7.642,165786.0,FALL BACK,55.0,0.195,127.993,4.0,552000.0
5111,0.076,The Best of Grandmaster Flash & Sugar Hill,The Sugarhill Gang,1.0,0.7240000000000001,0.912,0.836,3.22e-06,2.0,0.0285,-7.615,239466.0,Rapper's Delight,41.0,0.231,111.7,4.0,52000000.0
5112,0.0227,The Message (Expanded Edition),Grandmaster Flash & The Furious Five,1.0,0.7240000000000001,0.947,0.626,3.37e-06,1.0,0.0853,-10.106,430013.0,The Message,55.0,0.205,100.6,4.0,26000000.0
5113,0.00204,N.W.A. Greatest Hits,N.W.A.,0.0,0.752,0.852,0.8029999999999999,0.0,6.0,0.121,-6.9289999999999985,261399.0,Express Yourself - Remix,59.0,0.264,96.2,4.0,36000000.0
5114,0.0962,Stone Cold Rhymin' (Deluxe Edition),Young MC,0.0,0.838,0.926,0.851,0.00017,4.0,0.113,-5.435,263266.0,Bust A Move,2.0,0.0907,117.556,4.0,6800000.0
5115,0.103,The Great Adventures Of Slick Rick,Slick Rick,1.0,0.76,0.918,0.417,0.0,1.0,0.316,-12.754,239266.0,Children's Story,47.0,0.14800000000000002,102.604,4.0,38000000.0
5116,0.12,Just A Friend - EP,Biz Markie,1.0,0.8370000000000001,0.862,0.6629999999999999,0.0,0.0,0.318,-9.004,238266.0,Just A Friend,58.0,0.21,85.30799999999998,4.0,68000000.0
5117,0.000386,Paid In Full,Eric B. & Rakim,1.0,0.381,0.892,0.502,0.00117,7.0,0.0559,-16.892,229666.0,Paid In Full,52.0,0.228,98.838,4.0,23000000.0
5118,0.0461,Straight Outta Compton,N.W.A.,1.0,0.418,0.8340000000000001,0.878,0.0,8.0,0.334,-9.484,258687.0,Straight Outta Compton,29.0,0.15,102.848,4.0,121000000.0
5119,0.0591,RUN-DMC (Expanded Edition),Run–D.M.C.,1.0,0.552,0.964,0.889,0.0,11.0,0.166,-5.169,290280.0,It's Like That,56.0,0.147,121.144,4.0,49000000.0
5120,0.000541,Loc-ed After Dark (Expanded Edition),Tone-Loc,1.0,0.853,0.941,0.696,1e-05,7.0,0.0613,-11.874,263573.0,Wild Thing,5.0,0.175,125.5,4.0,23000000.0
5121,0.00306,Greatest Hits,DJ Jazzy Jeff & The Fresh Prince,1.0,0.693,0.602,0.726,0.0,7.0,0.0379,-8.937000000000003,289293.0,Girls Ain't Nothing But Trouble - 1988 Extended Remix,42.0,0.248,97.765,4.0,3700000.0
5122,0.0518,Cool - Funk,Kurtis Blow,0.0,0.895,0.909,0.718,2.13e-05,11.0,0.299,-7.399,244213.0,The Breaks,37.0,0.128,113.038,4.0,8000000.0
5123,0.0317,Future Shock,Herbie Hancock,1.0,0.607,0.878,0.951,0.544,7.0,0.0614,-5.077,325133.0,Rockit,51.0,0.069,111.334,4.0,9800000.0
5124,0.00302,Jam On Revenge,Newcleus,0.0,0.34600000000000003,0.804,0.782,0.0872,6.0,0.662,-6.224,383600.0,Jam On It,52.0,0.0606,116.806,4.0,49000000.0
5125,0.00268,Paid In Full (Deluxe Edition),Eric B. & Rakim,0.0,0.281,0.812,0.71,0.0492,4.0,0.326,-8.891,429560.0,Paid In Full - Seven Minutes Of Madness - The Coldcut Remix,44.0,0.132,98.217,4.0,439000.0
5126,0.00472,As Nasty As They Wanna Be,2 LIVE CREW,1.0,0.623,0.941,0.727,0.000811,0.0,0.177,-11.592,276466.0,Me So Horny,53.0,0.228,128.746,4.0,3500000.0
5127,0.00278,Licensed To Ill,Beastie Boys,0.0,0.6459999999999999,0.96,0.405,4.4e-06,6.0,0.104,-13.435,157431.0,Brass Monkey,15.0,0.329,116.336,4.0,8600000.0
5128,0.007890000000000001,Raising Hell,Run–D.M.C.,1.0,0.564,0.862,0.424,0.000261,7.0,0.166,-13.717,203333.0,Peter Piper,53.0,0.308,105.498,4.0,8700000.0
5129,0.2,The Greatest Mixes,Grandmaster Flash & The Furious Five,0.0,0.5379999999999999,0.863,0.6759999999999999,0.000698,11.0,0.0929,-9.949,426333.0,The Adventures of Grandmaster Flash On the Wheels of Steel - Extended Mix,39.0,0.175,111.022,4.0,2300000.0
5130,0.0054,Radio,LL Cool J,0.0,0.269,0.895,0.522,0.34700000000000003,6.0,0.122,-12.866,240493.0,Rock The Bells,8.0,0.133,98.478,4.0,5900000.0
5131,0.224,Schoolly D,Schoolly D,1.0,0.28,0.606,0.868,0.00103,7.0,0.6920000000000001,-13.493,388906.0,P.S.K. 'What Does It Mean'?,39.0,0.177,98.832,4.0,2000000.0
5132,0.0117,It Takes A Nation Of Millions To Hold Us Back,Public Enemy,1.0,0.6579999999999999,0.787,0.6859999999999999,0.0,7.0,0.6970000000000001,-13.943,302666.0,Rebel Without A Pause,7.0,0.333,99.794,4.0,2600000.0
5133,0.08900000000000001,Strictly Business,EPMD,0.0,0.8540000000000001,0.882,0.8140000000000001,0.0,8.0,0.16,-5.214,261839.0,You Gots To Chill,51.0,0.424,99.689,4.0,2500000.0
5134,0.0217,Paid In Full,Eric B. & Rakim,1.0,0.7829999999999999,0.907,0.442,0.0,1.0,0.0626,-15.911,381318.0,Eric B. Is President,39.0,0.421,96.723,4.0,1000000.0
5135,0.00282,Rhyme Pays (Explicit Version),Ice-T,0.0,0.58,0.823,0.745,0.000332,5.0,0.32299999999999995,-6.6370000000000005,224866.0,6 'N The Mornin',47.0,0.247,91.919,4.0,2400000.0
5136,0.0173,Criminal Minded (Deluxe),Boogie Down Productions,1.0,0.556,0.8220000000000001,0.447,0.0,0.0,0.0643,-9.836,204601.0,The Bridge Is Over,44.0,0.448,179.83700000000005,4.0,3000000.0
5137,0.0846,"Grandmaster Flash, Grandmaster Melle-Mel & The Furious Five: The Greatest Hits",Grandmaster Flash,1.0,0.7709999999999999,0.8440000000000001,0.522,3.24e-05,0.0,0.0729,-13.277,269666.0,White Lines (Don't Do It),48.0,0.0874,115.267,4.0,6800000.0
5138,0.17800000000000002,Unfinished Business,EPMD,1.0,0.475,0.7959999999999999,0.701,0.000238,7.0,0.157,-10.857,297333.0,So Wat Cha Sayin',47.0,0.316,102.079,4.0,433000.0
5139,0.0257,Duck Rock,Malcolm McLaren,0.0,0.616,0.8809999999999999,0.636,0.000257,4.0,0.207,-13.617,259426.0,Buffalo Gals,41.0,0.156,108.863,4.0,1700000.0
5140,0.0404,By All Means Necessary,Boogie Down Productions,0.0,0.727,0.878,0.835,0.0,4.0,0.354,-16.385,338133.0,My Philosophy,19.0,0.124,93.998,4.0,7900000.0
5141,0.0933,It's A Big Daddy Thing,Big Daddy Kane,0.0,0.687,0.8909999999999999,0.319,0.000104,4.0,0.0482,-16.099,284466.0,Smooth Operator,55.0,0.333,92.649,4.0,3800000.0
5142,0.181,Strictly Business,EPMD,0.0,0.727,0.7120000000000001,0.895,1.8e-05,10.0,0.108,-4.212,285413.0,Strictly Business,51.0,0.254,96.338,4.0,1800000.0
5143,0.0902,Greatest Hits,Ice-T,0.0,0.519,0.847,0.92,1.33e-05,10.0,0.126,-7.261,266026.0,Colors - 2014 Remastered Version,47.0,0.287,93.532,4.0,2800000.0
5144,0.0898,RUN-DMC (Expanded Edition),Run–D.M.C.,1.0,0.884,0.919,0.975,0.00253,6.0,0.248,-5.636,189946.0,Sucker M.C.'s (Krush-Groove 1),41.0,0.0886,102.982,4.0,3500000.0
5145,0.0102,What More Can I Say,Audio Two,0.0,0.727,0.913,0.35100000000000003,0.0,10.0,0.401,-13.57,175706.0,Top Billin',44.0,0.354,91.499,4.0,631000.0
5146,0.112,Youngest in Charge,Special Ed,0.0,0.742,0.816,0.471,0.0,10.0,0.117,-13.244000000000002,221986.0,I Got It Made,44.0,0.29100000000000004,95.248,4.0,9400000.0
5147,0.0502,Mass Appeal: The Best Of Gang Starr (Explicit),Gang Starr,1.0,0.738,0.8490000000000001,0.8029999999999999,4.94e-06,6.0,0.24,-6.775,290813.0,Manifest,38.0,0.275,90.873,4.0,112000.0
5148,0.0724,It Takes A Nation Of Millions To Hold Us Back,Public Enemy,1.0,0.7979999999999999,0.787,0.8290000000000001,0.0,7.0,0.0741,-12.218,226040.0,Bring The Noise,8.0,0.25,110.182,4.0,5500000.0
5149,0.00569,Long Live The Kane,Big Daddy Kane,0.0,0.599,0.836,0.728,0.000819,10.0,0.0649,-12.058,319906.0,Ain't No Half-Steppin',57.0,0.234,100.842,4.0,2000000.0
5150,0.00096,In Full Gear,Stetsasonic,0.0,0.622,0.83,0.8170000000000001,0.000677,4.0,0.112,-6.539,288053.0,Talkin' All That Jazz,42.0,0.077,107.908,4.0,313000.0
5151,0.015,Hip Hop Be Bop,Man Parrish,1.0,0.792,0.8220000000000001,0.7020000000000001,0.555,1.0,0.115,-13.507,336173.0,Hip Hop Be Bop (Original Version),38.0,0.0898,115.777,4.0,2300000.0
5152,0.182,Danger Zone,Tuff Crew,0.0,0.833,0.944,0.805,0.0,6.0,0.468,-9.578,271333.0,My Part of Town,34.0,0.327,113.993,4.0,885000.0
5153,0.0174,Classic Hip Hop Jams,Mantronix,1.0,0.8059999999999999,0.885,0.833,0.000105,7.0,0.0452,-7.325,317053.0,Fresh Is the Word,34.0,0.207,97.812,4.0,1400000.0
5154,0.0662,Raw [Edit] / Word To The Mother[land] [Digital 45],Big Daddy Kane,0.0,0.741,0.947,0.672,0.0,4.0,0.0564,-13.819,248266.0,Raw - Edit,37.0,0.349,109.55,4.0,343000.0
5155,0.063,Critical Beatdown (Re-Issue),Ultramagnetic MC's,1.0,0.51,0.922,0.959,1.47e-05,7.0,0.151,-3.542,326680.0,"Ego Trippin' (12"" Version)",39.0,0.277,94.674,4.0,185000.0
5156,0.754,Doin' Damage,JVC Force,1.0,0.958,0.7659999999999999,0.902,1.94e-06,6.0,0.183,-6.36,359693.0,Strong Island,33.0,0.0973,95.883,4.0,376000.0
5157,0.0148,It Takes A Nation Of Millions To Hold Us Back,Public Enemy,1.0,0.856,0.883,0.465,0.0,11.0,0.175,-13.765999999999998,319360.0,Don't Believe The Hype,10.0,0.3670000000000001,98.431,4.0,8800000.0
5158,0.35100000000000003,Wild Style (Original Motion Picture Soundtrack - 25th Anniversary Edition),DJ Grand Wizard Theodore,1.0,0.713,0.8290000000000001,0.852,0.000109,2.0,0.324,-4.655,173306.0,Subway Theme,32.0,0.34600000000000003,103.127,4.0,324000.0
